--- TRADE SIMULATION RESULTS (M1 VERIFIED) ---
Period: 2024-01-01 to Present
Initial Equity: $1000.00
Threshold: 95.0%
Risk per trade: 1.0%
-------------------------------------------------------------------------------------
Entry Time                Exit Time                 Type     Status       Equity         
2024-01-24 16:45:00       2024-01-24 18:06:00       SELL     TP           $3540.92       
2024-01-25 11:00:00       2024-01-25 11:37:00       BUY      TP           $3611.74       
2024-01-25 11:45:00       2024-01-25 11:46:00       SELL     TP           $3683.98       
2024-01-25 12:00:00       2024-01-25 12:21:00       SELL     TP           $3757.66       
2024-01-25 13:15:00       2024-01-25 13:34:00       SELL     TP           $3832.81       
2024-01-25 16:00:00       2024-01-25 16:54:00       SELL     SL           $3794.48       
2024-01-25 17:00:00       2024-01-25 18:25:00       SELL     TP           $3870.37       
2024-01-26 11:00:00       2024-01-26 11:01:00       BUY      TP           $3947.78       
2024-01-26 12:00:00       2024-01-26 14:37:00       BUY      SL           $3908.30       
2024-01-26 15:15:00       2024-01-26 15:18:00       BUY      TP           $3986.47       
2024-01-26 15:30:00       2024-01-26 17:01:00       BUY      SL           $3946.60       
2024-01-26 17:15:00       2024-01-26 17:34:00       SELL     SL           $3907.14       
2024-01-26 18:15:00       2024-01-29 01:00:00       SELL     SL           $3868.07       
2024-01-29 01:15:00       2024-01-29 01:16:00       SELL     TP           $3945.43       
2024-01-29 02:00:00       2024-01-29 02:26:00       BUY      SL           $3905.97       
2024-01-29 02:30:00       2024-01-29 02:56:00       BUY      TP           $3984.09       
2024-01-29 04:00:00       2024-01-29 06:28:00       BUY      TP           $4063.77       
2024-01-29 12:00:00       2024-01-29 12:40:00       BUY      SL           $4023.14       
2024-01-29 13:00:00       2024-01-29 14:04:00       BUY      TP           $4103.60       
2024-01-29 15:15:00       2024-01-29 16:39:00       BUY      SL           $4062.56       
2024-01-29 16:45:00       2024-01-29 17:25:00       BUY      SL           $4021.94       
2024-01-30 09:45:00       2024-01-30 10:19:00       SELL     SL           $3981.72       
2024-01-30 10:30:00       2024-01-30 11:53:00       SELL     TP           $4061.35       
2024-01-30 13:15:00       2024-01-30 16:02:00       BUY      TP           $4142.58       
2024-01-30 16:15:00       2024-01-30 16:16:00       SELL     TP           $4225.43       
2024-01-30 16:30:00       2024-01-30 17:00:00       SELL     TP           $4309.94       
2024-01-31 10:30:00       2024-01-31 11:57:00       SELL     TP           $4396.14       
2024-01-31 15:00:00       2024-01-31 15:15:00       BUY      TP           $4484.06       
2024-01-31 16:00:00       2024-01-31 16:46:00       BUY      TP           $4573.74       
2024-01-31 21:15:00       2024-01-31 21:39:00       BUY      TP           $4665.22       
2024-02-01 12:45:00       2024-02-01 12:46:00       BUY      TP           $4758.52       
2024-02-01 13:00:00       2024-02-01 15:33:00       BUY      TP           $4853.69       
2024-02-01 16:45:00       2024-02-01 16:46:00       BUY      TP           $4950.77       
2024-02-01 18:30:00       2024-02-01 18:31:00       SELL     TP           $5049.78       
2024-02-01 19:00:00       2024-02-01 19:40:00       SELL     TP           $5150.78       
2024-02-02 12:00:00       2024-02-02 12:20:00       SELL     SL           $5099.27       
2024-02-02 12:30:00       2024-02-02 13:41:00       SELL     SL           $5048.28       
2024-02-02 15:15:00       2024-02-02 15:31:00       SELL     TP           $5149.24       
2024-02-02 18:45:00       2024-02-02 20:39:00       SELL     SL           $5097.75       
2024-02-05 16:00:00       2024-02-05 16:45:00       BUY      TP           $5199.70       
2024-02-06 07:30:00       2024-02-06 07:31:00       SELL     TP           $5303.70       
2024-02-06 07:45:00       2024-02-06 08:07:00       SELL     TP           $5409.77       
2024-02-06 09:00:00       2024-02-06 09:01:00       SELL     TP           $5517.97       
2024-02-06 12:30:00       2024-02-06 13:04:00       BUY      SL           $5462.79       
2024-02-06 13:15:00       2024-02-06 15:05:00       BUY      TP           $5572.04       
2024-02-06 15:15:00       2024-02-06 16:04:00       BUY      TP           $5683.48       
2024-02-06 16:15:00       2024-02-06 16:26:00       BUY      TP           $5797.15       
2024-02-06 16:30:00       2024-02-06 17:48:00       BUY      TP           $5913.10       
2024-02-06 19:00:00       2024-02-06 19:25:00       BUY      SL           $5853.97       
2024-02-07 14:15:00       2024-02-07 14:18:00       BUY      TP           $5971.05       
2024-02-07 15:00:00       2024-02-07 15:22:00       BUY      TP           $6090.47       
2024-02-07 16:15:00       2024-02-07 16:16:00       BUY      TP           $6212.28       
2024-02-07 16:30:00       2024-02-07 16:31:00       SELL     TP           $6336.52       
2024-02-07 16:45:00       2024-02-07 17:16:00       SELL     TP           $6463.25       
2024-02-07 17:30:00       2024-02-07 17:35:00       SELL     TP           $6592.52       
2024-02-07 18:00:00       2024-02-07 18:01:00       SELL     TP           $6724.37       
2024-02-07 20:00:00       2024-02-07 20:42:00       SELL     TP           $6858.85       
2024-02-08 07:45:00       2024-02-08 07:50:00       SELL     TP           $6996.03       
2024-02-08 10:15:00       2024-02-08 10:16:00       BUY      TP           $7135.95       
2024-02-08 10:30:00       2024-02-08 10:54:00       BUY      TP           $7278.67       
2024-02-08 11:00:00       2024-02-08 11:26:00       BUY      SL           $7205.88       
2024-02-08 12:00:00       2024-02-08 12:23:00       SELL     SL           $7133.83       
2024-02-08 12:30:00       2024-02-08 13:20:00       SELL     TP           $7276.50       
2024-02-08 13:30:00       2024-02-08 13:32:00       SELL     TP           $7422.03       
2024-02-08 13:45:00       2024-02-08 14:31:00       SELL     TP           $7570.47       
2024-02-08 14:45:00       2024-02-08 15:17:00       SELL     SL           $7494.77       
2024-02-08 15:30:00       2024-02-08 16:26:00       SELL     SL           $7419.82       
2024-02-08 17:00:00       2024-02-08 17:29:00       BUY      TP           $7568.22       
2024-02-09 11:15:00       2024-02-09 11:16:00       SELL     TP           $7719.58       
2024-02-09 11:30:00       2024-02-09 14:33:00       SELL     TP           $7873.97       
2024-02-09 15:30:00       2024-02-12 04:32:00       SELL     TIMEOUT_SL   $7795.23       
2024-02-12 09:45:00       2024-02-12 10:20:00       SELL     SL           $7717.28       
2024-02-12 10:30:00       2024-02-12 11:47:00       SELL     TP           $7871.63       
2024-02-12 12:15:00       2024-02-12 13:00:00       SELL     SL           $7792.91       
2024-02-12 13:15:00       2024-02-12 13:16:00       SELL     TP           $7948.77       
2024-02-12 13:30:00       2024-02-12 15:05:00       SELL     SL           $7869.28       
2024-02-12 15:15:00       2024-02-12 16:22:00       SELL     TP           $8026.67       
2024-02-12 16:30:00       2024-02-12 16:32:00       SELL     TP           $8187.20       
2024-02-12 18:45:00       2024-02-12 18:52:00       SELL     TP           $8350.94       
2024-02-13 12:00:00       2024-02-13 12:45:00       SELL     SL           $8267.43       
2024-02-13 13:00:00       2024-02-13 13:01:00       SELL     TP           $8432.78       
2024-02-13 13:15:00       2024-02-13 13:50:00       SELL     TP           $8601.44       
2024-02-13 14:00:00       2024-02-13 14:01:00       SELL     TP           $8773.47       
2024-02-13 15:00:00       2024-02-13 15:27:00       SELL     SL           $8685.73       
2024-02-13 15:30:00       2024-02-14 04:30:00       SELL     TIMEOUT_SL   $8598.87       
2024-02-14 12:45:00       2024-02-14 12:46:00       SELL     TP           $8770.85       
2024-02-14 13:00:00       2024-02-14 13:31:00       SELL     TP           $8946.27       
2024-02-14 19:45:00       2024-02-14 20:03:00       SELL     SL           $8856.81       
2024-02-15 09:15:00       2024-02-15 09:18:00       SELL     TP           $9033.94       
2024-02-15 10:15:00       2024-02-15 11:48:00       SELL     SL           $8943.60       
2024-02-15 12:45:00       2024-02-15 12:46:00       BUY      TP           $9122.48       
2024-02-15 13:00:00       2024-02-15 13:46:00       BUY      TP           $9304.92       
2024-02-15 14:00:00       2024-02-15 15:22:00       BUY      TP           $9491.02       
2024-02-15 15:30:00       2024-02-15 15:31:00       SELL     TP           $9680.84       
2024-02-15 15:45:00       2024-02-15 15:46:00       SELL     TP           $9874.46       
2024-02-15 16:15:00       2024-02-15 16:30:00       SELL     SL           $9775.72       
2024-02-15 17:00:00       2024-02-15 17:24:00       SELL     SL           $9677.96       
2024-02-16 12:30:00       2024-02-16 12:31:00       SELL     TP           $9871.52       
2024-02-16 13:00:00       2024-02-16 13:02:00       SELL     TP           $10068.95      
2024-02-16 13:30:00       2024-02-16 14:20:00       SELL     SL           $9968.26       
2024-02-16 15:00:00       2024-02-16 15:30:00       SELL     TP           $10167.62      
2024-02-16 15:45:00       2024-02-16 17:13:00       SELL     SL           $10065.95      
2024-02-16 19:00:00       2024-02-16 20:07:00       BUY      TP           $10267.27      
2024-02-19 03:15:00       2024-02-19 03:16:00       BUY      TP           $10472.61      
2024-02-19 03:30:00       2024-02-19 04:37:00       BUY      TP           $10682.06      
2024-02-19 17:45:00       2024-02-19 17:46:00       BUY      TP           $10895.71      
2024-02-19 18:00:00       2024-02-19 19:32:00       BUY      TP           $11113.62      
2024-02-20 03:15:00       2024-02-20 03:16:00       SELL     TP           $11335.89      
2024-02-20 05:00:00       2024-02-20 06:07:00       BUY      TP           $11562.61      
2024-02-20 16:30:00       2024-02-20 16:31:00       BUY      TP           $11793.86      
2024-02-21 09:00:00       2024-02-21 09:01:00       SELL     TP           $12029.74      
2024-02-21 10:45:00       2024-02-21 11:12:00       BUY      SL           $11909.44      
2024-02-21 13:30:00       2024-02-21 13:33:00       BUY      TP           $12147.63      
2024-02-21 17:00:00       2024-02-21 17:01:00       SELL     TP           $12390.58      
2024-02-21 17:15:00       2024-02-21 17:51:00       SELL     TP           $12638.40      
2024-02-22 10:00:00       2024-02-22 10:42:00       SELL     TP           $12891.16      
2024-02-22 11:15:00       2024-02-22 11:16:00       BUY      TP           $13148.99      
2024-02-22 11:30:00       2024-02-22 13:06:00       BUY      SL           $13017.50      
2024-02-22 14:15:00       2024-02-22 15:19:00       SELL     TP           $13277.85      
2024-02-22 16:00:00       2024-02-22 16:31:00       SELL     TP           $13543.40      
2024-02-22 16:45:00       2024-02-22 17:10:00       SELL     TP           $13814.27      
2024-02-22 18:00:00       2024-02-22 23:14:00       SELL     SL           $13676.13      
2024-02-23 09:30:00       2024-02-23 09:53:00       SELL     SL           $13539.37      
2024-02-23 12:00:00       2024-02-23 12:55:00       BUY      TP           $13810.15      
2024-02-23 14:00:00       2024-02-23 14:02:00       BUY      TP           $14086.36      
2024-02-23 14:15:00       2024-02-23 15:15:00       BUY      TP           $14368.09      
2024-02-23 16:00:00       2024-02-23 16:35:00       BUY      SL           $14224.40      
2024-02-23 17:00:00       2024-02-23 17:54:00       BUY      TP           $14508.89      
2024-02-23 20:00:00       2024-02-23 20:28:00       SELL     SL           $14363.80      
2024-02-26 10:15:00       2024-02-26 10:16:00       SELL     TP           $14651.08      
2024-02-26 12:00:00       2024-02-26 12:01:00       SELL     TP           $14944.10      
2024-02-26 12:15:00       2024-02-26 12:38:00       SELL     TP           $15242.98      
2024-02-26 17:45:00       2024-02-26 22:04:00       SELL     SL           $15090.55      
2024-02-27 10:30:00       2024-02-27 11:19:00       SELL     TP           $15392.36      
2024-02-27 11:30:00       2024-02-27 11:31:00       BUY      TP           $15700.21      
2024-02-27 18:15:00       2024-02-27 18:16:00       SELL     TP           $16014.22      
2024-02-27 20:00:00       2024-02-27 20:01:00       SELL     TP           $16334.50      
2024-02-27 20:15:00       2024-02-27 21:23:00       SELL     TP           $16661.19      
2024-02-28 10:00:00       2024-02-28 10:01:00       SELL     TP           $16994.41      
2024-02-28 11:30:00       2024-02-28 11:31:00       SELL     TP           $17334.30      
2024-02-28 12:00:00       2024-02-28 13:06:00       BUY      TP           $17680.99      
2024-02-29 12:15:00       2024-02-29 12:16:00       BUY      TP           $18034.61      
2024-02-29 12:30:00       2024-02-29 12:46:00       BUY      SL           $17854.26      
2024-02-29 13:00:00       2024-02-29 13:33:00       BUY      SL           $17675.72      
2024-02-29 13:45:00       2024-02-29 14:21:00       BUY      SL           $17498.96      
2024-02-29 15:00:00       2024-02-29 15:27:00       BUY      TP           $17848.94      
2024-02-29 16:00:00       2024-02-29 16:02:00       SELL     TP           $18205.92      
2024-03-01 08:15:00       2024-03-01 09:11:00       SELL     SL           $18023.86      
2024-03-01 10:30:00       2024-03-01 10:51:00       BUY      SL           $17843.62      
2024-03-01 16:00:00       2024-03-01 16:01:00       SELL     TP           $18200.49      
2024-03-01 16:15:00       2024-03-01 16:45:00       SELL     TP           $18564.50      
2024-03-01 17:00:00       2024-03-01 18:15:00       BUY      TP           $18935.79      
2024-03-01 19:00:00       2024-03-01 19:01:00       SELL     TP           $19314.51      
2024-03-01 19:15:00       2024-03-01 20:16:00       SELL     SL           $19121.37      
2024-03-01 20:30:00       2024-03-01 20:51:00       SELL     TP           $19503.79      
2024-03-04 10:00:00       2024-03-04 10:23:00       SELL     TP           $19893.87      
2024-03-04 16:15:00       2024-03-04 16:16:00       SELL     TP           $20291.75      
2024-03-04 16:30:00       2024-03-04 16:36:00       SELL     TP           $20697.58      
2024-03-04 16:45:00       2024-03-04 17:00:00       SELL     TP           $21111.53      
2024-03-04 17:30:00       2024-03-04 17:49:00       SELL     SL           $20900.42      
2024-03-04 18:00:00       2024-03-04 18:01:00       SELL     TP           $21318.43      
2024-03-04 18:15:00       2024-03-04 18:34:00       SELL     SL           $21105.24      
2024-03-04 18:45:00       2024-03-04 19:03:00       SELL     TP           $21527.35      
2024-03-05 10:30:00       2024-03-05 11:17:00       SELL     SL           $21312.07      
2024-03-06 11:00:00       2024-03-06 11:52:00       BUY      TP           $21738.31      
2024-03-06 13:00:00       2024-03-06 13:42:00       BUY      TP           $22173.08      
2024-03-06 16:00:00       2024-03-06 16:31:00       BUY      TP           $22616.54      
2024-03-07 16:30:00       2024-03-07 16:31:00       BUY      TP           $23068.87      
2024-03-07 18:00:00       2024-03-07 18:28:00       BUY      TP           $23530.25      
2024-03-07 19:30:00       2024-03-07 19:31:00       BUY      TP           $24000.86      
2024-03-08 15:15:00       2024-03-08 15:30:00       BUY      SL           $23760.85      
2024-03-08 16:00:00       2024-03-08 16:04:00       BUY      TP           $24236.06      
2024-03-08 17:00:00       2024-03-08 17:16:00       BUY      SL           $23993.70      
2024-03-08 17:30:00       2024-03-08 19:00:00       BUY      TP           $24473.58      
2024-03-08 19:45:00       2024-03-08 20:02:00       BUY      SL           $24228.84      
2024-03-08 21:00:00       2024-03-08 22:53:00       BUY      TP           $24713.42      
2024-03-11 11:15:00       2024-03-11 15:10:00       BUY      SL           $24466.28      
2024-03-11 15:30:00       2024-03-11 15:31:00       SELL     TP           $24955.61      
2024-03-11 18:00:00       2024-03-11 18:19:00       SELL     TP           $25454.72      
2024-03-12 13:00:00       2024-03-12 14:17:00       SELL     TP           $25963.82      
2024-03-12 14:30:00       2024-03-12 14:31:00       SELL     TP           $26483.09      
2024-03-12 14:45:00       2024-03-13 03:45:00       SELL     TIMEOUT_SL   $26218.26      
2024-03-13 12:30:00       2024-03-13 12:31:00       SELL     TP           $26742.63      
2024-03-13 12:45:00       2024-03-13 13:05:00       SELL     TP           $27277.48      
2024-03-13 13:30:00       2024-03-13 13:56:00       SELL     SL           $27004.71      
2024-03-13 14:00:00       2024-03-13 14:04:00       SELL     TP           $27544.80      
2024-03-13 14:15:00       2024-03-13 15:35:00       SELL     SL           $27269.35      
2024-03-13 16:00:00       2024-03-13 16:24:00       BUY      TP           $27814.74      
2024-03-13 17:45:00       2024-03-13 18:02:00       BUY      SL           $27536.59      
2024-03-13 18:30:00       2024-03-13 19:08:00       BUY      TP           $28087.32      
2024-03-13 19:15:00       2024-03-13 19:16:00       BUY      TP           $28649.07      
2024-03-13 19:45:00       2024-03-13 20:17:00       BUY      TP           $29222.05      
2024-03-14 08:30:00       2024-03-14 08:49:00       BUY      SL           $28929.83      
2024-03-14 09:15:00       2024-03-14 09:25:00       BUY      TP           $29508.43      
2024-03-14 09:30:00       2024-03-14 10:20:00       BUY      TP           $30098.60      
2024-03-14 13:00:00       2024-03-14 14:01:00       SELL     TP           $30700.57      
2024-03-14 14:15:00       2024-03-14 14:30:00       SELL     TP           $31314.58      
2024-03-14 16:00:00       2024-03-14 17:41:00       SELL     TP           $31940.87      
2024-03-14 17:45:00       2024-03-14 18:17:00       SELL     SL           $31621.46      
2024-03-14 18:30:00       2024-03-14 19:10:00       SELL     SL           $31305.25      
2024-03-14 19:15:00       2024-03-15 03:20:00       SELL     SL           $30992.19      
2024-03-15 10:00:00       2024-03-15 10:16:00       BUY      SL           $30682.27      
2024-03-15 10:30:00       2024-03-15 14:03:00       BUY      SL           $30375.45      
2024-03-15 14:15:00       2024-03-18 00:00:00       SELL     TP           $30982.96      
2024-03-18 03:30:00       2024-03-18 04:44:00       SELL     TP           $31602.62      
2024-03-18 04:45:00       2024-03-18 09:27:00       SELL     SL           $31286.59      
2024-03-18 10:00:00       2024-03-18 10:01:00       SELL     TP           $31912.32      
2024-03-18 10:15:00       2024-03-18 11:09:00       SELL     SL           $31593.20      
2024-03-18 11:15:00       2024-03-18 12:12:00       SELL     SL           $31277.27      
2024-03-18 12:15:00       2024-03-18 12:33:00       SELL     SL           $30964.50      
2024-03-18 12:45:00       2024-03-18 12:47:00       SELL     TP           $31583.79      
2024-03-18 13:00:00       2024-03-18 13:30:00       SELL     SL           $31267.95      
2024-03-18 14:15:00       2024-03-18 14:37:00       SELL     SL           $30955.27      
2024-03-18 14:45:00       2024-03-19 03:45:00       SELL     TIMEOUT_SL   $30645.72      
2024-03-19 04:00:00       2024-03-19 04:01:00       SELL     TP           $31258.63      
2024-03-19 06:00:00       2024-03-19 06:16:00       SELL     SL           $30946.04      
2024-03-19 07:00:00       2024-03-19 08:01:00       SELL     TP           $31564.96      
2024-03-19 08:15:00       2024-03-19 08:51:00       SELL     SL           $31249.31      
2024-03-19 09:00:00       2024-03-19 09:36:00       SELL     SL           $30936.82      
2024-03-19 09:45:00       2024-03-19 09:46:00       SELL     TP           $31555.56      
2024-03-19 10:45:00       2024-03-19 10:46:00       SELL     TP           $32186.67      
2024-03-19 11:00:00       2024-03-19 11:38:00       SELL     SL           $31864.80      
2024-03-19 11:45:00       2024-03-19 12:03:00       SELL     SL           $31546.15      
2024-03-19 12:15:00       2024-03-19 13:55:00       SELL     SL           $31230.69      
2024-03-19 14:30:00       2024-03-19 14:31:00       SELL     TP           $31855.31      
2024-03-19 14:45:00       2024-03-19 15:43:00       SELL     TP           $32492.41      
2024-03-19 15:45:00       2024-03-19 16:35:00       SELL     SL           $32167.49      
2024-03-20 04:30:00       2024-03-20 04:31:00       SELL     TP           $32810.84      
2024-03-20 10:15:00       2024-03-20 11:21:00       SELL     TP           $33467.06      
2024-03-20 11:30:00       2024-03-20 11:53:00       SELL     TP           $34136.40      
2024-03-20 14:30:00       2024-03-20 14:31:00       BUY      TP           $34819.12      
2024-03-20 15:15:00       2024-03-20 15:16:00       BUY      TP           $35515.51      
2024-03-20 16:00:00       2024-03-20 16:01:00       SELL     TP           $36225.82      
2024-03-20 16:15:00       2024-03-20 20:00:00       SELL     SL           $35863.56      
2024-03-20 20:15:00       2024-03-20 20:34:00       BUY      SL           $35504.92      
2024-03-21 00:15:00       2024-03-21 12:14:00       SELL     TIMEOUT_SL   $35149.87      
2024-03-21 15:00:00       2024-03-21 15:53:00       SELL     TP           $35852.87      
2024-03-21 16:15:00       2024-03-21 16:16:00       BUY      TP           $36569.93      
2024-03-21 16:45:00       2024-03-21 16:46:00       BUY      TP           $37301.33      
2024-03-21 17:00:00       2024-03-21 17:27:00       BUY      SL           $36928.31      
2024-03-21 17:30:00       2024-03-21 19:12:00       BUY      TP           $37666.88      
2024-03-21 19:15:00       2024-03-22 02:34:00       SELL     SL           $37290.21      
2024-03-22 10:45:00       2024-03-22 11:00:00       SELL     SL           $36917.31      
2024-03-22 11:15:00       2024-03-22 14:12:00       SELL     SL           $36548.14      
2024-03-22 14:30:00       2024-03-22 14:31:00       SELL     TP           $37279.10      
2024-03-22 14:45:00       2024-03-22 15:40:00       SELL     SL           $36906.31      
2024-03-22 15:45:00       2024-03-22 16:22:00       SELL     TP           $37644.43      
2024-03-22 16:30:00       2024-03-22 17:10:00       SELL     TP           $38397.32      
2024-03-22 17:15:00       2024-03-22 17:56:00       SELL     TP           $39165.27      
2024-03-25 03:30:00       2024-03-25 04:36:00       SELL     SL           $38773.62      
2024-03-25 04:45:00       2024-03-25 05:30:00       SELL     TP           $39549.09      
2024-03-25 10:30:00       2024-03-25 10:31:00       BUY      TP           $40340.07      
2024-03-25 11:00:00       2024-03-25 11:01:00       BUY      TP           $41146.87      
2024-03-25 16:00:00       2024-03-25 16:01:00       SELL     TP           $41969.81      
2024-03-26 03:15:00       2024-03-26 10:16:00       SELL     SL           $41550.11      
2024-03-26 12:00:00       2024-03-26 12:25:00       SELL     SL           $41134.61      
2024-03-26 12:30:00       2024-03-26 12:51:00       SELL     SL           $40723.26      
2024-03-26 13:00:00       2024-03-26 14:21:00       SELL     TP           $41537.73      
2024-03-26 14:30:00       2024-03-26 15:41:00       SELL     TP           $42368.48      
2024-03-26 16:00:00       2024-03-27 05:00:00       SELL     TIMEOUT_SL   $41944.80      
2024-03-27 05:15:00       2024-03-27 10:17:00       SELL     SL           $41525.35      
2024-03-27 10:30:00       2024-03-27 10:31:00       BUY      TP           $42355.86      
2024-03-27 11:00:00       2024-03-27 11:44:00       BUY      TP           $43202.98      
2024-03-27 13:00:00       2024-03-27 13:22:00       SELL     SL           $42770.95      
2024-03-27 15:00:00       2024-03-27 15:38:00       BUY      TP           $43626.36      
2024-03-28 04:45:00       2024-03-28 05:33:00       SELL     SL           $43190.10      
2024-03-28 13:00:00       2024-03-28 13:20:00       SELL     SL           $42758.20      
2024-03-28 15:00:00       2024-03-28 18:26:00       SELL     SL           $42330.62      
2024-04-01 12:30:00       2024-04-01 12:31:00       BUY      TP           $43177.23      
2024-04-01 12:45:00       2024-04-01 13:27:00       BUY      SL           $42745.46      
2024-04-01 13:45:00       2024-04-01 15:06:00       BUY      SL           $42318.00      
2024-04-01 15:15:00       2024-04-01 16:49:00       BUY      SL           $41894.82      
2024-04-01 17:30:00       2024-04-01 17:57:00       BUY      TP           $42732.72      
2024-04-01 18:45:00       2024-04-01 19:22:00       SELL     SL           $42305.39      
2024-04-01 19:30:00       2024-04-01 20:20:00       SELL     TP           $43151.50      
2024-04-02 12:30:00       2024-04-02 15:19:00       SELL     TP           $44014.53      
2024-04-02 17:00:00       2024-04-02 17:24:00       SELL     SL           $43574.39      
2024-04-03 11:00:00       2024-04-03 11:48:00       BUY      TP           $44445.87      
2024-04-03 17:15:00       2024-04-03 17:16:00       BUY      TP           $45334.79      
2024-04-04 15:00:00       2024-04-04 15:01:00       BUY      TP           $46241.49      
2024-04-04 15:15:00       2024-04-04 15:41:00       BUY      SL           $45779.07      
2024-04-04 17:15:00       2024-04-04 17:16:00       SELL     TP           $46694.65      
2024-04-04 17:30:00       2024-04-04 18:47:00       SELL     TP           $47628.55      
2024-04-04 22:00:00       2024-04-04 22:39:00       SELL     TP           $48581.12      
2024-04-05 04:45:00       2024-04-05 06:09:00       BUY      TP           $49552.74      
2024-04-05 12:30:00       2024-04-05 12:31:00       SELL     TP           $50543.79      
2024-04-05 13:00:00       2024-04-05 14:55:00       SELL     TP           $51554.67      
2024-04-05 16:00:00       2024-04-05 16:18:00       BUY      TP           $52585.76      
2024-04-05 16:30:00       2024-04-05 16:51:00       BUY      TP           $53637.48      
2024-04-08 05:30:00       2024-04-08 15:27:00       SELL     TP           $54710.23      
2024-04-08 16:15:00       2024-04-08 16:16:00       SELL     TP           $55804.43      
2024-04-08 16:30:00       2024-04-08 17:04:00       SELL     TP           $56920.52      
2024-04-08 17:45:00       2024-04-08 17:46:00       SELL     TP           $58058.93      
2024-04-08 18:00:00       2024-04-08 20:30:00       SELL     SL           $57478.34      
2024-04-09 04:30:00       2024-04-09 10:13:00       SELL     SL           $56903.56      
2024-04-09 17:00:00       2024-04-09 17:01:00       SELL     TP           $58041.63      
2024-04-09 17:15:00       2024-04-09 17:39:00       SELL     TP           $59202.46      
2024-04-09 18:30:00       2024-04-09 18:51:00       SELL     TP           $60386.51      
2024-04-09 19:15:00       2024-04-09 19:17:00       SELL     TP           $61594.24      
2024-04-10 10:15:00       2024-04-10 10:17:00       SELL     TP           $62826.13      
2024-04-10 15:15:00       2024-04-10 15:30:00       SELL     TP           $64082.65      
2024-04-10 16:00:00       2024-04-10 16:01:00       BUY      TP           $65364.30      
2024-04-10 16:15:00       2024-04-10 16:31:00       BUY      SL           $64710.66      
2024-04-10 17:15:00       2024-04-10 18:11:00       SELL     TP           $66004.87      
2024-04-10 18:30:00       2024-04-10 18:57:00       SELL     TP           $67324.97      
2024-04-10 19:00:00       2024-04-10 19:18:00       SELL     SL           $66651.72      
2024-04-10 19:45:00       2024-04-10 20:07:00       SELL     TP           $67984.75      
2024-04-10 20:30:00       2024-04-11 06:09:00       SELL     SL           $67304.91      
2024-04-11 09:30:00       2024-04-11 10:22:00       SELL     SL           $66631.86      
2024-04-11 17:30:00       2024-04-11 18:02:00       BUY      TP           $67964.50      
2024-04-11 18:15:00       2024-04-11 18:37:00       BUY      TP           $69323.79      
2024-04-12 16:45:00       2024-04-12 17:03:00       SELL     SL           $68630.55      
2024-04-12 17:15:00       2024-04-12 17:53:00       SELL     SL           $67944.24      
2024-04-12 18:00:00       2024-04-12 19:31:00       SELL     TP           $69303.13      
2024-04-12 20:30:00       2024-04-12 20:31:00       BUY      TP           $70689.19      
2024-04-12 21:15:00       2024-04-12 21:16:00       BUY      TP           $72102.97      
2024-04-12 21:30:00       2024-04-12 21:31:00       BUY      TP           $73545.03      
2024-04-12 21:45:00       2024-04-15 01:00:00       BUY      TP           $75015.93      
2024-04-15 01:30:00       2024-04-15 01:31:00       SELL     TP           $76516.25      
2024-04-15 11:30:00       2024-04-15 11:57:00       BUY      TP           $78046.58      
2024-04-15 16:30:00       2024-04-15 16:31:00       BUY      TP           $79607.51      
2024-04-15 17:00:00       2024-04-15 17:53:00       BUY      TP           $81199.66      
2024-04-16 09:30:00       2024-04-16 09:31:00       BUY      TP           $82823.65      
2024-04-16 10:00:00       2024-04-16 10:54:00       SELL     TP           $84480.12      
2024-04-16 12:15:00       2024-04-16 12:16:00       BUY      TP           $86169.73      
2024-04-16 16:15:00       2024-04-16 16:16:00       SELL     TP           $87893.12      
2024-04-16 16:45:00       2024-04-16 16:46:00       BUY      TP           $89650.98      
2024-04-16 17:00:00       2024-04-16 17:23:00       BUY      SL           $88754.47      
2024-04-16 17:45:00       2024-04-16 17:46:00       SELL     TP           $90529.56      
2024-04-16 19:45:00       2024-04-16 20:02:00       SELL     TP           $92340.16      
2024-04-16 20:15:00       2024-04-16 20:52:00       SELL     TP           $94186.96      
2024-04-16 21:00:00       2024-04-17 08:35:00       SELL     TP           $96070.70      
2024-04-17 09:15:00       2024-04-17 11:04:00       BUY      TP           $97992.11      
2024-04-17 11:30:00       2024-04-17 11:57:00       SELL     SL           $97012.19      
2024-04-17 12:00:00       2024-04-17 12:01:00       SELL     TP           $98952.43      
2024-04-17 12:15:00       2024-04-17 13:09:00       SELL     TP           $100931.48     
2024-04-17 13:15:00       2024-04-17 13:42:00       SELL     TP           $102950.11     
2024-04-17 14:00:00       2024-04-17 14:01:00       SELL     TP           $105009.11     
2024-04-17 14:15:00       2024-04-17 15:39:00       SELL     TP           $107109.30     
2024-04-17 16:00:00       2024-04-17 16:01:00       SELL     TP           $109251.48     
2024-04-17 16:15:00       2024-04-17 16:30:00       SELL     SL           $108158.97     
2024-04-17 16:45:00       2024-04-17 17:04:00       SELL     TP           $110322.15     
2024-04-17 17:15:00       2024-04-17 17:16:00       SELL     TP           $112528.59     
2024-04-17 17:30:00       2024-04-17 17:31:00       SELL     TP           $114779.16     
2024-04-17 17:45:00       2024-04-17 19:32:00       SELL     TP           $117074.75     
